bits,prime_index,prime,prime_mod_12,smoothness_exponent,order_bound,discriminant_exponent,discriminant_bound,explicit_order_count,explicit_success,explicit_smooth_count,explicit_best_order,explicit_best_lpf,explicit_first_smooth_order,bounded_cm_success,cm_discriminant,cm_class_number,cm_conductor,cm_trace,cm_order,cm_lpf,measurement_ms
40,64,1099511625671,11,3,64000,2,1600,1,0,0,1099511625672,695749,,1,-31,3,124810,-1978672,1099513604344,17903,0.9695999324321747
44,1,17592186044399,11,3,85184,2,1936,1,1,1,17592186044400,61681,17592186044400,1,-19,1,1920397,-546055,17592186590455,35591,1.338799949735403
44,2,17592186044299,7,3,85184,2,1936,7,1,1,17592186589588,62053,17592186589588,1,-3,1,4832922,-545288,17592186589588,62053,2.4753999896347523
44,3,17592186044297,5,3,85184,2,1936,5,1,1,17592177705296,8893,17592177705296,1,-4,1,455464,8339002,17592177705296,8893,0.7601999677717686
44,4,17592186044287,7,3,85184,2,1936,7,0,0,17592179859237,1081687,,1,-43,1,214578,-8269756,17592194314044,12781,2.9126000590622425
44,5,17592186044273,5,3,85184,2,1936,5,1,2,17592178604048,919,17592178604048,1,-4,1,1937252,7440226,17592178604048,919,0.7306999759748578
44,6,17592186044267,11,3,85184,2,1936,1,0,0,17592186044268,1925899,,0,,,,,,,15.1033999864012
44,7,17592186044129,5,3,85184,2,1936,5,0,0,17592193097680,98017,,1,-11,1,278416,-8337630,17592194381760,84659,2.0053000189363956
44,8,17592186044089,1,3,85184,2,1936,10,1,1,17592193946340,6709,17592193946340,1,-4,1,1407408,-7902250,17592193946340,6709,1.6992000164464116
44,9,17592186044057,5,3,85184,2,1936,5,0,0,17592192962020,148633,,1,-659,11,83944,-8107098,17592194151156,4157,14.390500029549003
44,10,17592186044039,11,3,85184,2,1936,1,0,0,17592186044040,288018763,,1,-43,1,1129427,-3939253,17592189983293,33191,0.6176000460982323
44,11,17592186043987,7,3,85184,2,1936,7,0,0,17592181166079,818017,,1,-19,1,815554,-7598112,17592193642100,21419,2.841500099748373
44,12,17592186043921,1,3,85184,2,1936,10,0,0,17592177656250,128969,,1,-8,1,1459494,-7302586,17592193346508,25457,1.8930999794974923
44,13,17592186043889,5,3,85184,2,1936,5,0,0,17592182320960,79790377,,1,-20,2,495832,8090226,17592177953664,3343,1.485200016759336
44,14,17592186043877,5,3,85184,2,1936,5,1,1,17592180265010,61861,17592180265010,1,-4,1,3040289,5778868,17592180265010,61861,0.8905000286176801
44,15,17592186043841,5,3,85184,2,1936,5,1,1,17592187325050,25033,17592187325050,1,-4,1,4145095,-1281208,17592187325050,25033,0.8926999289542437
44,16,17592186043829,5,3,85184,2,1936,5,1,1,17592178741540,10133,17592178741540,1,-4,1,2064298,7302290,17592178741540,10133,1.2913000537082553
44,17,17592186043819,7,3,85184,2,1936,7,0,0,17592192347067,1538893,,1,-95,8,695370,-4942924,17592190986744,29599,8.376499987207353
44,18,17592186043813,1,3,85184,2,1936,10,1,1,17592189481539,69019,17592189481539,1,-3,1,4417797,-3437725,17592189481539,69019,3.7302999990060925
44,19,17592186043807,7,3,85184,2,1936,7,0,0,17592194241219,1273117,,1,-24,2,1281901,5561498,17592180482310,6101,3.1574999447911978
44,20,17592186043741,1,3,85184,2,1936,10,1,1,17592191023975,59887,17592191023975,1,-3,1,3897265,-4980233,17592191023975,59887,1.97049998678267
44,21,17592186043693,1,3,85184,2,1936,10,1,1,17592191447220,81349,17592191447220,1,-4,1,3208218,-5403526,17592191447220,81349,3.369100042618811
44,22,17592186043667,11,3,85184,2,1936,1,0,0,17592186043668,1710636527,,1,-11,1,2400842,-2638992,17592188682660,46997,1.2939999578520656
44,23,17592186043631,11,3,85184,2,1936,1,0,0,17592186043632,1048583,,1,-11,1,1673822,-6288900,17592192332532,51869,0.27459999546408653
44,24,17592186043591,7,3,85184,2,1936,7,0,0,17592189619116,143281,,1,-15,2,1305162,6694552,17592179349040,2243,2.038300037384033
44,25,17592186043577,5,3,85184,2,1936,5,0,0,17592187320586,106433,,1,-19,1,1119809,-6822263,17592192865841,82939,3.1012999825179577
44,26,17592186043547,11,3,85184,2,1936,1,0,0,17592186043548,759987301,,1,-8,1,2228227,-5536134,17592191579682,34361,0.6804000586271286
44,27,17592186043483,7,3,85184,2,1936,7,0,0,17592182011989,98713,,1,-7,1,3138226,1195620,17592184847864,31357,1.9932000432163477
44,28,17592186043451,11,3,85184,2,1936,1,1,1,17592186043452,4451,17592186043452,1,-8,1,1325629,7504026,17592178539426,58379,0.4267999902367592
44,29,17592186043433,5,3,85184,2,1936,5,1,1,17592193455760,43481,17592193455760,1,-4,1,1963808,-7412326,17592193455760,43481,1.1905999854207039
44,30,17592186043409,5,3,85184,2,1936,5,0,0,17592186043410,629773,,1,-103,5,405560,7309406,17592178734004,17489,4.583399975672364
44,31,17592186043351,7,3,85184,2,1936,7,1,2,17592192103963,6679,17592179982741,1,-3,1,3348519,6060611,17592179982741,29587,2.686699968762696
44,32,17592186043319,11,3,85184,2,1936,1,0,0,17592186043320,7840913,,1,-59,3,375505,-7877151,17592193920471,45329,1.3958999188616872
44,33,17592186043297,1,3,85184,2,1936,10,1,1,17592193241680,23017,17592193241680,1,-4,1,2153604,-7198382,17592193241680,23017,1.9042000640183687
44,34,17592186043291,7,3,85184,2,1936,7,0,0,17592194200971,1452727,,1,-8,1,1065921,7828106,17592178215186,25577,3.127399948425591
44,35,17592186043277,5,3,85184,2,1936,5,0,0,17592186043278,9451061,,1,-452,8,93046,-8152026,17592194195304,57859,8.066599955782294
44,36,17592186043273,1,3,85184,2,1936,10,0,0,17592187243410,111493,,1,-39,4,653288,7329674,17592178713600,3169,5.216899910010397
44,37,17592186043247,11,3,85184,2,1936,1,0,0,17592186043248,2101501,,1,-211,3,255482,7523068,17592178520180,10657,3.4200999652966857
44,38,17592186043241,5,3,85184,2,1936,5,0,0,17592186043242,159013,,1,-40,2,1176446,3873982,17592182169260,45491,2.1778999362140894
44,39,17592186043213,1,3,85184,2,1936,10,1,1,17592193362316,20161,17592193362316,1,-3,1,2366396,-7319102,17592193362316,20161,1.8723999382928014
44,40,17592186043093,1,3,85184,2,1936,10,1,1,17592178923007,82009,17592178923007,1,-3,1,2560801,7120087,17592178923007,82009,4.333799937739968
44,41,17592186043051,7,3,85184,2,1936,7,0,0,17592194425351,320767,,1,-11,1,2420190,-2436848,17592188479900,44257,2.3680999875068665
44,42,17592186043043,11,3,85184,2,1936,1,0,0,17592186043044,89516731,,1,-8,1,2433859,4793682,17592181249362,5003,0.2933000214397907
44,43,17592186043027,7,3,85184,2,1936,7,1,1,17592178401588,55411,17592178401588,1,-3,1,1998094,7641440,17592178401588,55411,1.714700018055737
44,44,17592186043007,11,3,85184,2,1936,1,0,0,17592186043008,10269667,,1,-187,2,355262,6838660,17592179204348,11497,5.277700023725629
44,45,17592186042979,7,3,85184,2,1936,7,0,0,17592194378772,129469,,1,-11,1,1677885,6276979,17592179766001,7643,2.0845000399276614
44,46,17592186042973,1,3,85184,2,1936,10,1,3,17592184647856,8293,17592178181841,1,-3,1,4775716,1395118,17592184647856,8293,2.7006000746041536
44,47,17592186042953,5,3,85184,2,1936,5,1,1,17592190632308,59209,17592190632308,1,-4,1,3510932,-4589354,17592190632308,59209,1.5768000157549977
44,48,17592186042923,11,3,85184,2,1936,1,0,0,17592186042924,35756475697,,1,-43,1,595289,7425017,17592178617907,34157,1.5564999775961041
44,49,17592186042911,11,3,85184,2,1936,1,0,0,17592186042912,540689,,1,-71,7,904742,-3500160,17592189543072,29231,3.7396999541670084
44,50,17592186042889,1,3,85184,2,1936,10,1,1,17592193570640,4337,17592193570640,1,-4,1,1850792,-7527750,17592193570640,4337,2.4529999354854226
44,51,17592186042869,5,3,85184,2,1936,5,1,1,17592186042870,5209,17592186042870,1,-7,1,457244,8300918,17592177741952,20393,2.4299999931827188
44,52,17592186042857,5,3,85184,2,1936,5,0,0,17592184477216,193373,,1,-436,6,327083,-4870732,17592190913590,13709,8.17699998151511
44,53,17592186042841,1,3,85184,2,1936,10,1,1,17592188917156,21013,17592188917156,1,-3,1,4549984,-2874314,17592188917156,21013,3.5632000071927905
44,54,17592186042817,1,3,85184,2,1936,10,1,1,17592188499399,25561,17592188499399,1,-3,1,4630837,-2456581,17592188499399,25561,2.9274000553414226
44,55,17592186042803,11,3,85184,2,1936,1,0,0,17592186042804,18557158273,,1,-11,1,1460374,-6849024,17592192891828,62137,0.9942000033333898
44,56,17592186042721,1,3,85184,2,1936,10,1,3,17592178674944,2221,17592178674944,1,-3,1,3113195,6425947,17592179616775,76603,1.9738000119104981
44,57,17592186042707,11,3,85184,2,1936,1,0,0,17592186042708,1466015503559,,1,-8,1,2103079,-5914830,17592191957538,9257,0.33790001180022955
44,58,17592186042671,11,3,85184,2,1936,1,1,1,17592186042672,83833,17592186042672,1,-7,1,2119882,-6237904,17592192280576,56179,0.3527000080794096
44,59,17592186042647,11,3,85184,2,1936,1,0,0,17592186042648,115211,,1,-199,9,343106,-6851432,17592192894080,3011,3.196600009687245
44,60,17592186042623,11,3,85184,2,1936,1,0,0,17592186042624,22906492243,,1,-11,1,1962209,5292999,17592180749625,29833,0.6921000313013792
44,61,17592186042601,1,3,85184,2,1936,10,1,2,17592193965829,15607,17592179694901,1,-3,1,3166251,6347701,17592179694901,33937,2.2422000765800476
44,62,17592186042533,5,3,85184,2,1936,5,0,0,17592193931080,4400821,,1,-23,3,1411564,-4953882,17592190996416,16831,3.3279999624937773
44,63,17592186042521,5,3,85184,2,1936,5,1,1,17592190529882,4073,17592190529882,1,-4,1,3543739,-4487360,17592190529882,4073,1.0655000805854797
44,64,17592186042371,11,3,85184,2,1936,1,0,0,17592186042372,21371423,,1,-23,3,713974,7657956,17592178384416,59369,1.3735999818891287
48,1,281474976710597,5,3,110592,2,2304,5,1,1,281474955483716,7669,281474955483716,1,-4,1,12993454,21226882,281474955483716,7669,1.062000053934753
48,2,281474976710591,11,3,110592,2,2304,1,1,1,281474976710592,5419,281474976710592,1,-67,1,2815075,24391567,281474952319025,14929,2.6950999163091183
48,3,281474976710567,11,3,110592,2,2304,1,0,0,281474976710568,44593627489,,1,-67,1,4095298,1487180,281474975223388,55579,1.2510999804362655
48,4,281474976710563,7,3,110592,2,2304,7,0,0,281474943614611,2817973,,1,-67,1,2768334,24747400,281474951963164,39041,4.147099913097918
48,5,281474976710509,1,3,110592,2,2304,10,0,0,281474975126128,349801,,1,-163,1,2474283,11313773,281474965396737,2459,16.332500032149255
48,6,281474976710491,7,3,110592,2,2304,7,0,0,281474968252075,568699,,1,-40,2,2148187,30680802,281474946029690,11887,5.281700054183602
48,7,281474976710467,7,3,110592,2,2304,7,1,1,281474967221533,51991,281474967221533,1,-3,1,18581891,9488935,281474967221533,51991,3.9239999605342746
48,8,281474976710423,11,3,110592,2,2304,1,0,0,281474976710424,1675446289943,,1,-19,1,4978157,25593769,281474951116655,83497,0.9469999931752682
48,9,281474976710413,1,3,110592,2,2304,10,0,0,281474971304059,1339003,,1,-331,3,1383279,22193341,281474954517073,42649,11.066799983382225
48,10,281474976710399,11,3,110592,2,2304,1,1,1,281474976710400,61681,281474976710400,1,-1027,4,793141,-21905303,281474998615703,24697,23.180400021374226
48,11,281474976710339,11,3,110592,2,2304,1,0,0,281474976710340,72932693,,1,-715,4,1253162,-1747336,281474978457676,21961,20.338699920102954
48,12,281474976710327,11,3,110592,2,2304,1,0,0,281474976710328,2190944149,,1,-184,4,289481,33323878,281474943386450,26399,7.036700029857457
48,13,281474976710287,7,3,110592,2,2304,7,0,0,281475006866103,1688917,,1,-123,2,145582,-33515564,281475010225852,64579,8.300199988298118
48,14,281474976710197,1,3,110592,2,2304,10,0,0,281474966262099,124171,,1,-7,1,8421276,25089334,281474951620864,27283,5.645900033414364
48,15,281474976710143,7,3,110592,2,2304,7,1,1,281474943761244,7321,281474943761244,1,-3,1,3663782,32948900,281474943761244,7321,1.052199979312718
48,16,281474976710131,7,3,110592,2,2304,7,0,0,281474974003548,6923767,,1,-7,1,6320298,-29090836,281475005800968,9857,2.1179000614210963
48,17,281474976710129,5,3,110592,2,2304,5,0,0,281474997945410,151733,,1,-19,1,6036767,-20820455,281474997530585,26417,3.4037999575957656
48,18,281474976710107,7,3,110592,2,2304,7,0,0,281475006298239,120871,,1,-59,3,3605949,18940187,281474957769921,29401,4.888399969786406
48,19,281474976710089,1,3,110592,2,2304,10,1,1,281474943168132,7699,281474943168132,1,-3,1,528192,33541958,281474943168132,7699,3.1421000603586435
48,20,281474976710087,11,3,110592,2,2304,1,0,0,281474976710088,113621,,1,-379,3,844406,-29251748,281475005961836,100357,7.057499955408275
48,21,281474976710029,1,3,110592,2,2304,10,1,2,281474973547687,9241,281474951130440,1,-3,1,19286433,3162343,281474973547687,9241,2.2013999987393618
48,22,281474976709987,7,3,110592,2,2304,7,1,1,281475006327697,33487,281475006327697,1,-3,1,9104783,-29617709,281475006327697,33487,2.8964999364688993
48,23,281474976709891,7,3,110592,2,2304,7,1,2,281474943156225,241,281474943156225,1,-3,1,130815,33553667,281474943156225,241,1.9106999970972538
48,24,281474976709859,11,3,110592,2,2304,1,0,0,281474976709860,4691249611831,,1,-55,4,1919434,30385316,281474946324544,14081,6.082400097511709
48,25,281474976709831,7,3,110592,2,2304,7,0,0,281474953615953,27177427,,1,-11,1,10105515,1601293,281474975108539,106397,3.6540000000968575
48,26,281474976709757,5,3,110592,2,2304,5,0,0,281474976709758,4575799,,1,-43,1,3674564,23351570,281474953358188,8039,2.9004999669268727
48,27,281474976709741,1,3,110592,2,2304,10,0,0,281474996302184,238949,,1,-127,5,2434308,19321394,281474957388348,8753,9.619100019335747
48,28,281474976709711,7,3,110592,2,2304,7,1,1,281474995581325,2011,281474995581325,1,-3,1,16018345,-18871613,281474995581325,2011,3.093400038778782
48,29,281474976709649,5,3,110592,2,2304,5,0,0,281474956598930,6535301,,1,-103,5,2899552,16122578,281474960587072,81761,6.806900026276708
48,30,281474976709637,5,3,110592,2,2304,5,1,1,281474948402596,62801,281474948402596,1,-4,1,9008486,28307042,281474948402596,62801,1.2092000106349587
48,31,281474976709609,1,3,110592,2,2304,10,1,1,281475001601013,45343,281475001601013,1,-3,1,12991253,-24891403,281475001601013,45343,3.8748999359086156
48,32,281474976709607,11,3,110592,2,2304,1,0,0,281474976709608,22282453,,1,-568,4,838003,-26963354,281475003672962,5479,10.735200019553304
48,33,281474976709519,7,3,110592,2,2304,7,0,0,281474976709520,85592167,,1,-24,2,5156757,-22083670,281474998793190,16229,1.893599983304739
48,34,281474976709471,7,3,110592,2,2304,7,0,0,281474950259419,1088419,,1,-15,2,7779470,-14768128,281474991477600,90533,2.3963000858202577
48,35,281474976709447,7,3,110592,2,2304,7,1,1,281474976709448,72227,281474976709448,1,-24,2,4180329,26579998,281474950129450,1567,2.590299933217466
48,36,281474976709387,7,3,110592,2,2304,7,1,1,281474951368287,44017,281474951368287,1,-3,1,12698143,25341101,281474951368287,44017,1.5257999766618013
48,37,281474976709379,11,3,110592,2,2304,1,0,0,281474976709380,3508523,,1,-8,1,516185,-33522654,281475010232034,7547,0.7735999533906579
48,38,281474976709361,5,3,110592,2,2304,5,0,0,281474982341650,467737,,1,-7,1,12381592,7264514,281474969444848,43801,1.1351000284776092
48,39,281474976709349,5,3,110592,2,2304,5,0,0,281474977680130,6833773,,1,-43,1,2546945,-29102611,281475005811961,57973,3.0542999738827348
48,40,281474976709301,5,3,110592,2,2304,5,0,0,281474946994802,4374653,,1,-11,1,6886925,-24579927,281475001289229,7591,1.7355000600218773
48,41,281474976709273,1,3,110592,2,2304,10,1,2,281474968328210,2081,281474944218388,1,-4,1,16245443,8381064,281474968328210,2081,2.5984999956563115
48,42,281474976709249,1,3,110592,2,2304,10,0,0,281474943247364,2058677,,1,-8,1,5261340,-30074014,281475006783264,12203,4.775900044478476
48,43,281474976709229,5,3,110592,2,2304,5,0,0,281475007420084,43562353,,1,-43,1,374500,-33464446,281475010173676,32159,5.0246999599039555
48,44,281474976709153,1,3,110592,2,2304,10,0,0,281474951549079,1127617,,1,-24,2,6014688,-16051934,281474992761088,55807,4.712200025096536
48,45,281474976709151,11,3,110592,2,2304,1,0,0,281474976709152,290099041,,1,-43,1,3951101,-21321781,281474998030933,15859,2.3392000002786517
48,46,281474976709141,1,3,110592,2,2304,10,0,0,281474944048484,3761789,,1,-404,14,1204446,-23234050,281474999943192,23459,22.355099907144904
48,47,281474976709051,7,3,110592,2,2304,7,0,0,281474976709052,997267,,1,-40,2,400599,33458642,281474943250410,367,3.9481999119743705
48,48,281474976709037,5,3,110592,2,2304,5,1,1,281474976709038,24919,281474976709038,1,-244,6,2146874,-1134602,281474977843640,34763,7.051300024613738
48,49,281474976709027,7,3,110592,2,2304,7,1,1,281474995776412,16381,281474995776412,1,-3,1,15940878,-19067384,281474995776412,16381,1.559700001962483
48,50,281474976709019,11,3,110592,2,2304,1,0,0,281474976709020,4691249611817,,1,-8,1,11730455,5007126,281474971701894,46451,0.9002999868243933
48,51,281474976708997,1,3,110592,2,2304,10,0,0,281474972088050,160453,,1,-132,4,2215474,21863234,281474954845764,93047,11.247899965383112
48,52,281474976708971,11,3,110592,2,2304,1,1,1,281474976708972,85607,281474976708972,1,-19,1,7696070,734528,281474975974444,104297,2.584100002422929
48,53,281474976708931,7,3,110592,2,2304,7,0,0,281474945340939,485509,,1,-155,4,2672469,4344637,281474972364295,89071,8.581499918363988
48,54,281474976708911,11,3,110592,2,2304,1,0,0,281474976708912,239144489,,1,-1195,8,132751,33239143,281474943469769,100669,12.440200080163777
48,55,281474976708901,1,3,110592,2,2304,10,1,1,281474983810153,25243,281474983810153,1,-3,1,18933851,-7101251,281474983810153,25243,1.9241999834775925
48,56,281474976708857,5,3,110592,2,2304,5,1,1,281474949449090,4621,281474949449090,1,-4,1,9782701,27259768,281474949449090,4621,1.782699953764677
48,57,281474976708833,5,3,110592,2,2304,5,0,0,281474976708834,393209,,1,-223,7,2095328,12117790,281474964591044,43597,14.555600006133318
48,58,281474976708781,1,3,110592,2,2304,10,0,0,281474951055403,658507,,1,-23,3,6697500,-9705682,281474986414464,47777,4.9461000598967075
48,59,281474976708749,5,3,110592,2,2304,5,0,0,281474944330610,3412373,,1,-116,6,3094334,-3900150,281474980608900,37957,10.23060001898557
48,60,281474976708713,5,3,110592,2,2304,5,0,0,281474999043250,136277,,1,-163,1,1785271,24624937,281474952083777,14479,5.334300105459988
48,61,281474976708701,5,3,110592,2,2304,5,0,0,281474979515272,489913,,1,-68,4,2766509,24606036,281474952102666,81611,7.2098999517038465
48,62,281474976708689,5,3,110592,2,2304,5,1,1,281474955079474,8597,281474955079474,1,-4,1,12826505,21629216,281474955079474,8597,1.2733000330626965
48,63,281474976708647,11,3,110592,2,2304,1,0,0,281474976708648,3909374676509,,1,-7,1,12371378,7385320,281474969323328,78467,0.5833000177517533
48,64,281474976708619,7,3,110592,2,2304,7,0,0,281474965552572,167443,,1,-51,2,3245651,24262175,281474952446445,2861,7.472599972970784
52,1,4503599627370449,5,3,140608,2,2704,5,0,0,4503599542067600,768793,,1,-31,3,5823440,130242514,4503599497127936,18539,2.8235999634489417
52,2,4503599627370353,5,3,140608,2,2704,5,0,0,4503599651867200,144013,,1,-1828,8,194611,-133959568,4503599761329922,29269,67.81759997829795
52,3,4503599627370323,11,3,140608,2,2704,1,0,0,4503599627370324,28869228380579,,1,-8,1,29449291,-105244062,4503599732614386,62171,0.8905000286176801
52,4,4503599627370313,1,3,140608,2,2704,10,0,0,4503599493198352,2936503,,1,-328,4,7408028,-3758490,4503599631128804,29147,17.406600061804056
52,5,4503599627370299,11,3,140608,2,2704,1,0,0,4503599627370300,1342177,,1,-35,2,21057482,49947816,4503599577422484,5347,4.73390007391572
52,6,4503599627370287,11,3,140608,2,2704,1,1,1,4503599627370288,132019,4503599627370288,0,,,,,,,36.27080004662275
52,7,4503599627370227,11,3,140608,2,2704,1,0,0,4503599627370228,126542191,,0,,,,,,,42.19870001543313
52,8,4503599627370211,7,3,140608,2,2704,7,0,0,4503599755832775,59524951,,1,-8,1,46624845,24967762,4503599602402450,89977,5.038999952375889
52,9,4503599627370161,5,3,140608,2,2704,5,0,0,4503599750857300,160141,,1,-8,1,46699186,-23830374,4503599651200536,44777,2.8545999666675925
52,10,4503599627370101,5,3,140608,2,2704,5,1,1,4503599626887400,1061,4503599626887400,1,-4,1,67108430,482702,4503599626887400,1061,1.9751000218093395
52,11,4503599627370083,11,3,140608,2,2704,1,0,0,4503599627370084,1323347293,,1,-7,1,27675974,112484140,4503599514885944,6143,0.8588000200688839
52,12,4503599627370023,11,3,140608,2,2704,1,0,0,4503599627370024,1195222831043,,1,-1816,14,2653639,72294466,4503599555075558,38557,30.038399971090257
52,13,4503599627370001,1,3,140608,2,2704,10,0,0,4503599579957850,280681,,1,-8,1,25580814,113045894,4503599514324108,125441,6.279299966990948
52,14,4503599627369939,11,3,140608,2,2704,1,0,0,4503599627369940,1316841996307,,1,-155,4,7260727,-99212319,4503599726582259,86399,6.67449994944036
52,15,4503599627369863,7,3,140608,2,2704,7,0,0,4503599539241556,395323,,1,-411,6,4018891,106658981,4503599520710883,136421,25.742399971932173
52,16,4503599627369861,5,3,140608,2,2704,5,0,0,4503599627369862,10472983,,1,-148,2,1583506,132828046,4503599494541816,14797,10.167400003410876
52,17,4503599627369837,5,3,140608,2,2704,5,0,0,4503599529467080,66738937,,1,-19,1,23696684,85704578,4503599541665260,39113,4.080799990333617
52,18,4503599627369827,7,3,140608,2,2704,7,0,0,4503599661667804,2205799,,1,-43,1,19712709,36124645,4503599591245183,20011,6.813600077293813
52,19,4503599627369797,1,3,140608,2,2704,10,0,0,4503599624307460,20115397,,1,-179,5,2408799,-130291153,4503599757660951,42979,11.788300005719066
52,20,4503599627369741,5,3,140608,2,2704,5,0,0,4503599619870482,629617,,1,-628,6,445570,-133752458,4503599761122200,41507,17.891000024974346
52,21,4503599627369699,11,3,140608,2,2704,1,0,0,4503599627369700,1980736081,,1,-2248,8,1040843,124815938,4503599502553762,28429,48.849100014194846
52,22,4503599627369677,1,3,140608,2,2704,10,0,0,4503599612367408,1001809,,1,-163,1,10469379,12178315,4503599615191363,137587,18.60169996507466
52,23,4503599627369657,5,3,140608,2,2704,5,0,0,4503599760861626,628721,,1,-148,2,10012633,56364716,4503599571004942,25409,18.476900062523782
52,24,4503599627369629,1,3,140608,2,2704,10,1,1,4503599569825460,24469,4503599569825460,1,-4,1,60628102,57544170,4503599569825460,24469,11.62470004055649
52,25,4503599627369603,11,3,140608,2,2704,1,0,0,4503599627369604,10874162459,,1,-331,3,5592154,-87540304,4503599714909908,4133,6.459999945946038
52,26,4503599627369551,7,3,140608,2,2704,7,0,0,4503599743870093,141073,,1,-555,4,877923,-132614603,4503599759984155,69011,17.03129999805242
52,27,4503599627369533,1,3,140608,2,2704,10,0,0,4503599761554192,2138803,,1,-579,8,5408157,-32858981,4503599660228515,9463,22.521400009281933
52,28,4503599627369411,11,3,140608,2,2704,1,0,0,4503599627369412,16317389954237,,1,-1447,23,451610,133113788,4503599494255624,8273,38.572899997234344
52,29,4503599627369399,11,3,140608,2,2704,1,0,0,4503599627369400,1175199527,,1,-367,9,4176214,-107766592,4503599735135992,136943,18.17329996265471
52,30,4503599627369387,11,3,140608,2,2704,1,0,0,4503599627369388,801277537,,1,-703,14,4574518,57474076,4503599569895312,56269,16.39700005762279
52,31,4503599627369383,7,3,140608,2,2704,7,0,0,4503599495604111,3012165103,,1,-203,4,2839809,127973833,4503599499395551,67763,16.633099992759526
52,32,4503599627369357,5,3,140608,2,2704,5,0,0,4503599761348616,747157,,1,-427,2,4789729,-90655261,4503599718024619,46279,16.595599940046668
52,33,4503599627369327,11,3,140608,2,2704,1,0,0,4503599627369328,70616201,,1,-88,2,5891557,-122310586,4503599749679914,95327,5.798199912533164
52,34,4503599627369309,5,3,140608,2,2704,5,1,2,4503599528306650,9829,4503599528306650,1,-4,1,45279653,99062660,4503599528306650,9829,2.3680999875068665
52,35,4503599627369291,11,3,140608,2,2704,1,0,0,4503599627369292,825214151,,1,-35,2,21996799,-32853123,4503599660222415,19717,2.5291000492870808
52,36,4503599627369263,7,3,140608,2,2704,7,0,0,4503599760049897,7475581,,1,-231,12,81414,134212024,4503599493157240,2129,13.181300018914044
52,37,4503599627369203,7,3,140608,2,2704,7,0,0,4503599749095321,3814387,,1,-59,3,4638627,-129402101,4503599756771305,51217,7.974799955263734
52,38,4503599627369191,7,3,140608,2,2704,7,1,1,4503599726754100,20641,4503599726754100,1,-3,1,52080190,-99384908,4503599726754100,20641,3.2059999648481607
52,39,4503599627369149,1,3,140608,2,2704,10,1,1,4503599526957770,26449,4503599526957770,1,-4,1,44530757,100411380,4503599526957770,26449,4.592200042679906
52,40,4503599627369119,7,3,140608,2,2704,7,0,0,4503599646908908,192121,,1,-7,1,9523366,131831472,4503599495537648,85121,4.898000042885542
52,41,4503599627369093,5,3,140608,2,2704,5,0,0,4503599530166248,6045577,,1,-244,6,7836613,55043144,4503599572325950,24281,11.909299995750189
52,42,4503599627369039,11,3,140608,2,2704,1,0,0,4503599627369040,568636316587,,1,-19,1,3120607,-133526675,4503599760895715,78857,3.089000005275011
52,43,4503599627368993,1,3,140608,2,2704,10,0,0,4503599724421440,439253,,1,-7,1,42165312,-74625758,4503599701994752,138251,5.203300039283931
52,44,4503599627368979,11,3,140608,2,2704,1,0,0,4503599627368980,890909233,,1,-23,3,27382298,27734868,4503599599634112,15377,4.19579993467778
52,45,4503599627368927,7,3,140608,2,2704,7,1,1,4503599627368928,112031,4503599627368928,1,-591,22,2061682,-124508368,4503599751877296,18691,22.23140001296997
52,46,4503599627368889,5,3,140608,2,2704,5,0,0,4503599718941674,30013457,,1,-787,5,410021,133723933,4503599493644957,69001,29.780999990180135
52,47,4503599627368871,11,3,140608,2,2704,1,0,0,4503599627368872,187649984473703,,1,-67,1,16151042,-23174036,4503599650542908,69191,2.6134999934583902
52,48,4503599627368867,7,3,140608,2,2704,7,0,0,4503599514051799,244759,,1,-11,1,35546007,64153673,4503599563215195,28219,5.767300026491284
52,49,4503599627368847,11,3,140608,2,2704,1,0,0,4503599627368848,12090097,,1,-664,10,4179571,80094358,4503599547274490,121921,15.859000035561621
52,50,4503599627368843,7,3,140608,2,2704,7,1,1,4503599627368844,76253,4503599627368844,1,-143,10,5943174,-113857148,4503599741225992,12263,9.36969998292625
52,51,4503599627368769,5,3,140608,2,2704,5,0,0,4503599544374450,691181,,1,-152,6,8632946,-81769062,4503599709137832,32401,10.279599926434457
52,52,4503599627368747,7,3,140608,2,2704,7,1,1,4503599493676108,104059,4503599493676108,1,-3,1,6847786,133692640,4503599493676108,104059,2.5774999521672726
52,53,4503599627368669,1,3,140608,2,2704,10,1,1,4503599507935944,51197,4503599507935944,1,-4,1,30619530,119432726,4503599507935944,51197,3.4687999868765473
52,54,4503599627368613,5,3,140608,2,2704,5,1,1,4503599493413960,50377,4503599493413960,1,-4,1,4199678,133954654,4503599493413960,50377,4.372700001113117
52,55,4503599627368603,7,3,140608,2,2704,7,1,1,4503599624458837,134269,4503599624458837,1,-3,1,77472429,2909767,4503599624458837,134269,6.89840002451092
52,56,4503599627368531,7,3,140608,2,2704,7,1,1,4503599629106308,33073,4503599629106308,1,-3,1,77484146,-1737776,4503599629106308,33073,1.55440007802099
52,57,4503599627368519,7,3,140608,2,2704,7,1,1,4503599679380319,82699,4503599679380319,1,-3,1,71435685,-52011799,4503599679380319,82699,2.273700083605945
52,58,4503599627368487,11,3,140608,2,2704,1,0,0,4503599627368488,13551670721,,1,-7,1,8229406,-132439936,4503599759808424,22621,0.4221999552100897
